Index	Entry	Entry.name	Protein.names	Gene.names
496024	Q9HWG0	UVRA_PSEAE	UvrABC system protein A (UvrA protein) (Excinuclease ABC subunit A)	uvrA PA4234
302208	Q9HWH1	PHZA1_PSEAE	Phenazine biosynthesis protein PhzA 1	phzA1 PA4210
93102	Q9HWI0	DDLA_PSEAE	D-alanine--D-alanine ligase A (EC 6.3.2.4) (D-Ala-D-Ala ligase A) (D-alanylalanine synthetase A)	ddlA PA4201
223868	Q9HWK6	LYSC_PSEAE	Lysyl endopeptidase (EC 3.4.21.50) (Protease IV) (PvdS-regulated endoprotease)	prpL PA4175
458152	Q9HWP3	SYY1_PSEAE	Tyrosine--tRNA ligase 1 (EC 6.1.1.1) (Tyrosyl-tRNA synthetase 1) (TyrRS 1)	tyrS1 PA4138
45683	Q9HWR3	BPHY_PSEAE	Bacteriophytochrome (EC 2.7.13.3) (Phytochrome-like protein)	bphP PA4117
435919	Q9HWR7	SOTB_PSEAE	Probable sugar efflux transporter	sotB PA4113
525537	Q9HWS2	Y4106_PSEAE	UPF0276 protein PA4106	PA4106
177894	Q9HWT6	HPAC_PSEAE	4-hydroxyphenylacetate 3-monooxygenase reductase component (HPA 3-monooxygenase reductase component) (EC 1.5.1.37) (FAD reductase (NADH)) (p-hydroxyphenylacetate 3-hydroxylase small component) (HPAH small component)	hpaC PA4092
177890	Q9HWT7	HPAB_PSEAE	4-hydroxyphenylacetate 3-monooxygenase oxygenase component (HPA 3-monooxygenase oxygenase component) (EC 1.14.14.9) (p-hydroxyphenylacetate 3-hydroxylase large component) (HPAH large component)	hpaB hpaA PA4091
272258	Q9HWX1	NRDR_PSEAE	Transcriptional repressor NrdR	nrdR PA4057
347075	Q9HWX4	RIBB_PSEAE	3,4-dihydroxy-2-butanone 4-phosphate synthase (DHBP synthase) (EC 4.1.99.12)	ribB PA4054
350384	Q9HWX5	RISB_PSEAE	6,7-dimethyl-8-ribityllumazine synthase (DMRL synthase) (LS) (Lumazine synthase) (EC 2.5.1.78)	ribH ribE PA4053
280697	Q9HWX6	NUSB_PSEAE	N utilization substance protein B homolog (Protein NusB)	nusB PA4052
346851	Q9HWY1	RIBA_PSEAE	GTP cyclohydrolase-2 (EC 3.5.4.25) (GTP cyclohydrolase II)	ribA PA4047
122749	Q9HWY5	EX7S_PSEAE	Exodeoxyribonuclease 7 small subunit (EC 3.1.11.6) (Exodeoxyribonuclease VII small subunit) (Exonuclease VII small subunit)	xseB PA4042
19833	Q9HWZ3	AQPZ_PSEAE	Aquaporin Z	aqpZ PA4034
193620	Q9HWZ6	IPYR_PSEAE	Inorganic pyrophosphatase (EC 3.6.1.1) (Pyrophosphate phospho-hydrolase) (PPase)	ppa PA4031
121894	Q9HX02	EUTC_PSEAE	Ethanolamine ammonia-lyase light chain (EC 4.3.1.7) (Ethanolamine ammonia-lyase small subunit)	eutC PA4025
489202	Q9HX08	UBIX_PSEAE	Flavin prenyltransferase UbiX (EC 2.5.1.129)	ubiX PA4019
1428	Q9HX17	3MGH_PSEAE	Putative 3-methyladenine DNA glycosylase (EC 3.2.2.-)	PA4010
313280	Q9HX20	PROA_PSEAE	Gamma-glutamyl phosphate reductase (GPR) (EC 1.2.1.41) (Glutamate-5-semialdehyde dehydrogenase) (Glutamyl-gamma-semialdehyde dehydrogenase) (GSA dehydrogenase)	proA PA4007
258894	Q9HX21	NADD_PSEAE	Probable nicotinate-nucleotide adenylyltransferase (EC 2.7.7.18) (Deamido-NAD(+) diphosphorylase) (Deamido-NAD(+) pyrophosphorylase) (Nicotinate mononucleotide adenylyltransferase) (NaMN adenylyltransferase)	nadD PA4006
381110	Q9HX23	RLMH_PSEAE	Ribosomal RNA large subunit methyltransferase H (EC 2.1.1.177) (23S rRNA (pseudouridine1915-N3)-methyltransferase) (23S rRNA m3Psi1915 methyltransferase) (rRNA (pseudouridine-N3-)-methyltransferase RlmH)	rlmH PA4004
216027	Q9HX25	LIPA_PSEAE	Lipoyl synthase (EC 2.8.1.8) (Lip-syn) (LS) (Lipoate synthase) (Lipoic acid synthase) (Sulfur insertion protein LipA)	lipA PA3996
453077	Q9HX33	SYL_PSEAE	Leucine--tRNA ligase (EC 6.1.1.4) (Leucyl-tRNA synthetase) (LeuRS)	leuS PA3987
534671	Q9HX37	YBEY_PSEAE	Endoribonuclease YbeY (EC 3.1.-.-)	ybeY PA3982
466511	Q9HX40	THIE_PSEAE	Thiamine-phosphate synthase (TP synthase) (TPS) (EC 2.5.1.3) (Thiamine-phosphate pyrophosphorylase) (TMP pyrophosphorylase) (TMP-PPase)	thiE PA3976
382531	Q9HX48	RLUE_PSEAE	Ribosomal large subunit pseudouridine synthase E (EC 5.4.99.20) (rRNA pseudouridylate synthase E) (rRNA-uridine isomerase E)	rluE PA3968
39207	Q9HX72	ATSE3_PSEAE	Acetyltransferase PA3944 (EC 2.3.1.-) (GCN5-related N-acetyltransferase) (GNAT)	PA3944
461609	Q9HX79	TAUB_PSEAE	Taurine import ATP-binding protein TauB (EC 3.6.3.36)	tauB PA3937
525058	Q9HX91	Y3922_PSEAE	Uncharacterized protein PA3922	PA3922
242541	Q9HX95	MOAC_PSEAE	Cyclic pyranopterin monophosphate synthase accessory protein (Molybdenum cofactor biosynthesis protein C)	moaC PA3918
242709	Q9HX97	MOAE_PSEAE	Molybdopterin synthase catalytic subunit (EC 2.8.1.12) (MPT synthase subunit 2) (Molybdenum cofactor biosynthesis protein E) (Molybdopterin-converting factor large subunit) (Molybdopterin-converting factor subunit 2)	moaE PA3916
344540	Q9HXB0	RF3_PSEAE	Peptide chain release factor 3 (RF-3)	prfC PA3903
197700	Q9HXB1	IVY_PSEAE	Inhibitor of vertebrate lysozyme	ivy PA3902
242038	Q9HXD6	MOAA1_PSEAE	GTP 3',8-cyclase 1 (EC 4.1.99.22) (Molybdenum cofactor biosynthesis protein A 1)	moaA1 moaA PA3870
90524	Q9HXE2	DAUR_PSEAE	Transcriptional regulator DauR	dauR PA3864
90522	Q9HXE3	DAUA_PSEAE	FAD-dependent catabolic D-arginine dehydrogenase DauA (EC 1.4.99.6) (D-arginine dehydrogenase) (DADH) (D-arginine utilization protein A) (Dau)	dauA PA3863
90523	Q9HXE4	DAUB_PSEAE	NAD(P)H-dependent anabolic L-arginine dehydrogenase DauB (EC 1.4.1.-)	dauB PA3862
346387	Q9HXE5	RHLB_PSEAE	ATP-dependent RNA helicase RhlB (EC 3.6.4.13)	rhlB rhl PA3861
293338	Q9HXE9	PCS_PSEAE	Phosphatidylcholine synthase (PC synthase) (PCS) (EC 2.7.8.24) (CDP-diglyceride-choline O-phosphatidyltransferase)	pcs PA3857
524886	Q9HXF2	Y3854_PSEAE	UPF0213 protein PA3854	PA3854
264468	Q9HXF7	NDPA_PSEAE	Nucleoid-associated protein PA3849	PA3849
380527	Q9HXG4	RLMF_PSEAE	Ribosomal RNA large subunit methyltransferase F (EC 2.1.1.181) (23S rRNA mA1618 methyltransferase) (rRNA adenine N-6-methyltransferase)	rlmF PA3840
457837	Q9HXH0	SYV_PSEAE	Valine--tRNA ligase (EC 6.1.1.9) (Valyl-tRNA synthetase) (ValRS)	valS PA3834
333049	Q9HXH8	QUEA_PSEAE	S-adenosylmethionine:tRNA ribosyltransferase-isomerase (EC 2.4.99.17) (Queuosine biosynthesis protein QueA)	queA PA3824
465333	Q9HXH9	TGT_PSEAE	Queuine tRNA-ribosyltransferase (EC 2.4.2.29) (Guanine insertion enzyme) (tRNA-guanine transglycosylase)	tgt PA3823
427822	Q9HXI1	SECD_PSEAE	Protein translocase subunit SecD	secD PA3821
427955	Q9HXI2	SECF_PSEAE	Protein translocase subunit SecF	secF PA3820
444157	Q9HXI4	SUHB_PSEAE	Inositol-1-monophosphatase (I-1-Pase) (IMPase) (Inositol-1-phosphatase) (EC 3.1.3.25)	suhB PA3818
194397	Q9HXI8	ISCS_PSEAE	Cysteine desulfurase IscS (EC 2.8.1.7)	iscS PA3814
179682	Q9HXJ1	HSCB_PSEAE	Co-chaperone protein HscB homolog	hscB PA3811
196504	Q9HXJ4	ISPG_PSEAE	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin) (EC 1.17.7.3) (1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate synthase)	ispG PA3803
451247	Q9HXJ5	SYH_PSEAE	Histidine--tRNA ligase (EC 6.1.1.21) (Histidyl-tRNA synthetase) (HisRS)	hisS PA3802
40833	Q9HXJ7	BAMB_PSEAE	Outer membrane protein assembly factor BamB	bamB PA3800
96309	Q9HXJ8	DER_PSEAE	GTPase Der (GTP-binding protein EngA)	der engA PA3799
211927	Q9HXK5	LEU1_PSEAE	2-isopropylmalate synthase (EC 2.3.3.13) (Alpha-IPM synthase) (Alpha-isopropylmalate synthase)	leuA PA3792
122309	Q9HXL8	EX7L_PSEAE	Exodeoxyribonuclease 7 large subunit (EC 3.1.11.6) (Exodeoxyribonuclease VII large subunit) (Exonuclease VII large subunit)	xseA PA3777
163068	Q9HXM6	GUAA_PSEAE	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	guaA PA3769
238725	Q9HXN1	MLTF_PSEAE	Membrane-bound lytic murein transglycosylase F (EC 4.2.2.n1) (Murein lyase F)	mltF PA3764
323863	Q9HXN2	PUR4_PSEAE	Phosphoribosylformylglycinamidine synthase (FGAM synthase) (FGAMS) (EC 6.3.5.3) (Formylglycinamide ribonucleotide amidotransferase) (FGAR amidotransferase) (FGAR-AT)	purL PA3763
327081	Q9HXP3	PURT_PSEAE	Phosphoribosylglycinamide formyltransferase 2 (GART 2) (EC 2.1.2.-) (5'-phosphoribosylglycinamide transformylase 2) (Formate-dependent GAR transformylase) (GAR transformylase 2)	purT PA3751
402341	Q9HXP9	RS16_PSEAE	30S ribosomal protein S16	rpsP PA3745
348173	Q9HXQ0	RIMM_PSEAE	Ribosome maturation factor RimM	rimM PA3744
477396	Q9HXQ1	TRMD_PSEAE	tRNA (guanine-N(1)-)-methyltransferase (EC 2.1.1.228) (M1G-methyltransferase) (tRNA [GM37] methyltransferase)	trmD PA3743
359475	Q9HXQ2	RL19_PSEAE	50S ribosomal protein L19	rplS PA3742
506970	Q9HXQ6	XERD_PSEAE	Tyrosine recombinase XerD	xerD PA3738
506334	Q9HXT5	WSPC_PSEAE	Probable biofilm formation methyltransferase WspC (EC 2.1.1.-)	wspC PA3706
61590	Q9HXT8	CHEB3_PSEAE	Chemotaxis response regulator protein-glutamate methylesterase of group 3 operon (EC 3.1.1.61)	cheB3 PA3703
452387	Q9HXU0	SYK_PSEAE	Lysine--tRNA ligase (EC 6.1.1.6) (Lysyl-tRNA synthetase) (LysRS)	lysS PA3700
524446	Q9HXU7	Y3693_PSEAE	Macro domain-containing protein PA3693	PA3693
50331	Q9HXV3	CAPP_PSEAE	Phosphoenolpyruvate carboxylase (PEPC) (PEPCase) (EC 4.1.1.31)	ppc PA3687
199466	Q9HXV4	KAD_PSEAE	Adenylate kinase (AK) (EC 2.7.4.3) (ATP-AMP transphosphorylase) (ATP:AMP phosphotransferase) (Adenylate monophosphate kinase)	adk PA3686
417280	Q9HXW0	RSMJ_PSEAE	Ribosomal RNA small subunit methyltransferase J (EC 2.1.1.242) (16S rRNA m2G1516 methyltransferase) (rRNA (guanine-N(2)-)-methyltransferase)	rsmJ PA3680
304604	Q9HXW7	PLSB_PSEAE	Glycerol-3-phosphate acyltransferase (GPAT) (EC 2.3.1.15)	plsB PA3673
78481	Q9HXX3	CSD_PSEAE	Probable cysteine desulfurase (EC 2.8.1.7)	csd PA3667
492582	Q9HXY2	UPPS_PSEAE	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific) (EC 2.5.1.31) (Ditrans,polycis-undecaprenylcistransferase) (Undecaprenyl diphosphate synthase) (UDS) (Undecaprenyl pyrophosphate synthase) (UPP synthase)	uppS PA3652
524311	Q9HXY3	Y3649_PSEAE	Putative zinc metalloprotease PA3649 (EC 3.4.24.-)	PA3649
432482	Q9HXY5	SKPL_PSEAE	Skp-like protein	PA3647
220508	Q9HXY6	LPXD_PSEAE	UDP-3-O-acylglucosamine N-acyltransferase (EC 2.3.1.-)	lpxD PA3646
126384	Q9HXY7	FABZ_PSEAE	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ (EC 4.2.1.59) ((3R)-hydroxymyristoyl-[acyl-carrier-protein] dehydratase) ((3R)-hydroxymyristoyl-ACP dehydrase) (Beta-hydroxyacyl-ACP dehydratase)	fabZ PA3645
219864	Q9HXY8	LPXB_PSEAE	Lipid-A-disaccharide synthase (EC 2.4.1.182)	lpxB PA3643
384933	Q9HXY9	RNH2_PSEAE	Ribonuclease HII (RNase HII) (EC 3.1.26.4)	rnhB PA3642
104130	Q9HXZ1	DPO3A_PSEAE	DNA polymerase III subunit alpha (EC 2.7.7.7)	dnaE PA3640
5050	Q9HXZ2	ACCA_PSEAE	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 6.4.1.2)	accA PA3639
469542	Q9HXZ3	TILS_PSEAE	tRNA(Ile)-lysidine synthase (EC 6.3.4.19) (tRNA(Ile)-2-lysyl-cytidine synthase) (tRNA(Ile)-lysidine synthetase)	tilS PA3638
331058	Q9HXZ4	PYRG_PSEAE	CTP synthase (EC 6.3.4.2) (Cytidine 5'-triphosphate synthase) (Cytidine triphosphate synthetase) (CTP synthetase) (CTPS) (UTP--ammonia ligase)	pyrG PA3637
118321	Q9HXZ5	ENO_PSEAE	Enolase (EC 4.2.1.11) (2-phospho-D-glycerate hydro-lyase) (2-phosphoglycerate dehydratase)	eno PA3635
138048	Q9HXZ6	FTSB_PSEAE	Cell division protein FtsB	ftsB PA3634
482122	Q9HY04	TRUD_PSEAE	tRNA pseudouridine synthase D (EC 5.4.99.27) (tRNA pseudouridine(13) synthase) (tRNA pseudouridylate synthase D) (tRNA-uridine isomerase D)	truD PA3626
444890	Q9HY05	SURE_PSEAE	5'-nucleotidase SurE (EC 3.1.3.5) (Nucleoside 5'-monophosphate phosphohydrolase)	surE PA3625
130195	Q9HY07	FER1_PSEAE	Ferredoxin 1	fdxA PA3621
256311	Q9HY08	MUTS_PSEAE	DNA mismatch repair protein MutS	mutS PA3620
308710	Q9HY19	POTA2_PSEAE	Spermidine/putrescine import ATP-binding protein PotA 2 (EC 3.6.3.31)	potA2 PA3607
202020	Q9HY23	KDGL_PSEAE	Diacylglycerol kinase (DAGK) (EC 2.7.1.107) (Diglyceride kinase) (DGK)	dgkA PA3603
369462	Q9HY25	RL31B_PSEAE	50S ribosomal protein L31 type B	rpmE2 PA3601
373447	Q9HY26	RL362_PSEAE	50S ribosomal protein L36 2	rpmJ2 PA3600
153110	Q9HY41	GLPK1_PSEAE	Glycerol kinase 1 (EC 2.7.1.30) (ATP:glycerol 3-phosphotransferase 1) (Glycerokinase 1) (GK 1)	glpK1 glpK2 PA3579
524115	Q9HY42	Y3578_PSEAE	Uncharacterized isomerase PA3578 (EC 5.1.-.-)	PA3578
24221	Q9HY59	ARNF_PSEAE	Probable 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnF (L-Ara4N-phosphoundecaprenol flippase subunit ArnF) (Undecaprenyl phosphate-aminoarabinose flippase subunit ArnF)	arnF PA3558
24149	Q9HY60	ARNE_PSEAE	Probable 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE (L-Ara4N-phosphoundecaprenol flippase subunit ArnE) (Undecaprenyl phosphate-aminoarabinose flippase subunit ArnE)	arnE PA3557
24311	Q9HY61	ARNT_PSEAE	Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase (EC 2.4.2.43) (4-amino-4-deoxy-L-arabinose lipid A transferase) (Lipid IV(A) 4-amino-4-deoxy-L-arabinosyltransferase) (Undecaprenyl phosphate-alpha-L-Ara4N transferase)	arnT PA3556
24076	Q9HY62	ARND_PSEAE	Probable 4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase ArnD (EC 3.5.1.n3)	arnD PA3555
23858	Q9HY63	ARNA_PSEAE	Bifunctional polymyxin resistance protein ArnA [Includes: UDP-4-amino-4-deoxy-L-arabinose formyltransferase (EC 2.1.2.13) (ArnAFT) (UDP-L-Ara4N formyltransferase); UDP-glucuronic acid oxidase, UDP-4-keto-hexauronic acid decarboxylating (EC 1.1.1.305) (ArnADH) (UDP-GlcUA decarboxylase) (UDP-glucuronic acid dehydrogenase)]	arnA PA3554
24005	Q9HY64	ARNC_PSEAE	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase (EC 2.4.2.53) (Undecaprenyl-phosphate Ara4FN transferase) (Ara4FN transferase)	arnC PA3553
23933	Q9HY65	ARNB_PSEAE	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase (EC 2.6.1.87) (UDP-(beta-L-threo-pentapyranosyl-4''-ulose diphosphate) aminotransferase) (UDP-Ara4O aminotransferase) (UDP-4-amino-4-deoxy-L-arabinose aminotransferase)	arnB PA3552
13933	Q9HY69	ALG44_PSEAE	Mannuronan synthase (EC 2.4.1.33) (Alginate biosynthesis protein Alg44)	alg44 PA3542
524005	Q9HY72	Y3539_PSEAE	UPF0246 protein PA3539	PA3539
386965	Q9HY82	RNT_PSEAE	Ribonuclease T (EC 3.1.13.-) (Exoribonuclease T) (RNase T)	rnt PA3528
29693	Q9HY84	ASSY_PSEAE	Argininosuccinate synthase (EC 6.3.4.5) (Citrulline--aspartate ligase)	argG PA3525
29093	Q9HYA4	ASPD_PSEAE	Probable L-aspartate dehydrogenase (EC 1.4.1.21)	nadX PA3505
121519	Q9HYB5	ETCE_PSEAE	Electron transport complex subunit E	PA3494
121572	Q9HYB6	ETCG_PSEAE	Electron transport complex subunit G	PA3493
121460	Q9HYB7	ETCD_PSEAE	Electron transport complex subunit D	PA3492
121414	Q9HYB8	ETCC_PSEAE	Electron transport complex subunit C	PA3491
121368	Q9HYB9	ETCB_PSEAE	Electron transport complex subunit B	PA3490
121300	Q9HYC0	ETCA_PSEAE	Electron transport complex subunit A	PA3489
453710	Q9HYC7	SYM_PSEAE	Methionine--tRNA ligase (EC 6.1.1.10) (Methionyl-tRNA synthetase) (MetRS)	metG PA3482
91619	Q9HYC9	DCD_PSEAE	dCTP deaminase (EC 3.5.4.13) (Deoxycytidine triphosphate deaminase)	dcd PA3480
225943	Q9HYD5	MAO1_PSEAE	NAD-dependent malic enzyme (NAD-ME) (EC 1.1.1.38)	maeA PA3471
523789	Q9HYE3	Y3463_PSEAE	UPF0270 protein PA3463	PA3463
240281	Q9HYF0	MNMC_PSEAE	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC (tRNA mnm(5)s(2)U biosynthesis bifunctional protein) [Includes: tRNA (mnm(5)s(2)U34)-methyltransferase (EC 2.1.1.61); FAD-dependent cmnm(5)s(2)U34 oxidoreductase (EC 1.5.-.-)]	mnmC PA3456
523770	Q9HYF3	Y3453_PSEAE	UPF0502 protein PA3453	PA3453
244385	Q9HYF4	MQO1_PSEAE	Probable malate:quinone oxidoreductase 1 (EC 1.1.5.4) (MQO 1) (Malate dehydrogenase [quinone] 1)	mqo1 mqoA PA3452
441670	Q9HYF9	SSUB2_PSEAE	Aliphatic sulfonates import ATP-binding protein SsuB 2 (EC 3.6.3.-)	ssuB2 PA3447
441788	Q9HYG2	SSUD_PSEAE	Alkanesulfonate monooxygenase (EC 1.14.14.5) (FMNH2-dependent aliphatic sulfonate monooxygenase) (PA13)	ssuD PA3444
441650	Q9HYG4	SSUB1_PSEAE	Aliphatic sulfonates import ATP-binding protein SsuB 1 (EC 3.6.3.-)	ssuB1 PA3442
144594	Q9HYG8	GCH11_PSEAE	GTP cyclohydrolase 1 1 (EC 3.5.4.16) (GTP cyclohydrolase I 1) (GTP-CH-I 1)	folE1 PA3438
523715	Q9HYH1	Y3435_PSEAE	Uncharacterized protein PA3435	PA3435
523705	Q9HYH5	Y3430_PSEAE	Putative aldolase class 2 protein PA3430	PA3430
523663	Q9HYI6	Y3419_PSEAE	UPF0162 protein PA3419	PA3419
270051	Q9HYK9	NOSY_PSEAE	Membrane protein NosY	nosY PA3395
270019	Q9HYL1	NOSD_PSEAE	Copper-binding periplasmic protein	nosD PA3393
270059	Q9HYL2	NOSZ_PSEAE	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)	nosZ PA3392
270044	Q9HYL3	NOSR_PSEAE	Regulatory protein NosR	nosR PA3391
301024	Q9HYL7	PHNC2_PSEAE	Phosphonates import ATP-binding protein PhnC 2 (EC 3.6.3.28)	phnC2 PA3384
425971	Q9HYN9	SDHD_PSEAE	Probable D-serine dehydratase (EC 4.3.1.18) (D-serine deaminase) (DSD)	dsdA PA3357
176123	Q9HYQ8	HLDD_PSEAE	ADP-L-glycero-D-manno-heptose-6-epimerase (EC 5.1.3.20) (ADP-L-glycero-beta-D-manno-heptose-6-epimerase) (ADP-glyceromanno-heptose 6-epimerase) (ADP-hep 6-epimerase) (AGME)	hldD rfaD PA3337
125634	Q9HYR2	FABH_PSEAE	3-oxoacyl-[acyl-carrier-protein] synthase 3 (EC 2.3.1.180) (3-oxoacyl-[acyl-carrier-protein] synthase III) (Beta-ketoacyl-ACP synthase III) (KAS III)	fabH PA3333
523383	Q9HYR3	Y3332_PSEAE	Uncharacterized PhzA/B-like protein PA3332	PA3332
65705	Q9HYR9	CLPP2_PSEAE	ATP-dependent Clp protease proteolytic subunit 2 (EC 3.4.21.92) (Endopeptidase Clp 2)	clpP2 PA3326
301002	Q9HYT0	PHNC1_PSEAE	Phosphonates import ATP-binding protein PhnC 1 (EC 3.6.3.28)	phnC1 PA3314
523328	Q9HYT3	Y3311_PSEAE	Uncharacterized signaling protein PA3311	PA3311
335676	Q9HYT6	RAPA_PSEAE	RNA polymerase-associated protein RapA (EC 3.6.4.-) (ATP-dependent helicase HepA)	rapA hepA PA3308
523260	Q9HYV6	Y3287_PSEAE	Putative ankyrin repeat protein PA3287	PA3287
41926	Q9HYV7	BEKAS_PSEAE	Beta-ketodecanoyl-[acyl-carrier-protein] synthase (EC 2.3.1.207)	PA3286
523253	Q9HYW0	Y3283_PSEAE	UPF0276 protein PA3283	PA3283
523233	Q9HYW6	Y3275_PSEAE	UPF0060 membrane protein PA3275	PA3275
339075	Q9HYX7	RDGC_PSEAE	Recombination-associated protein RdgC	rdgC PA3263
18450	Q9HYZ3	APEB_PSEAE	Probable M18 family aminopeptidase 2 (EC 3.4.11.-)	apeB PA3247
237873	Q9HYZ5	MINE_PSEAE	Cell division topological specificity factor	minE PA3245
237515	Q9HYZ7	MINC_PSEAE	Probable septum site-determining protein MinC	minC PA3243
523150	Q9HZ00	Y3240_PSEAE	Putative quercetin 2,3-dioxygenase PA3240 (Putative quercetinase) (EC 1.13.11.24) (Pirin-like protein PA3240)	PA3240
39786	Q9HZ17	AZOR3_PSEAE	FMN-dependent NADH-azoreductase 3 (EC 1.7.-.-) (Azo-dye reductase 3) (FMN-dependent NADH-azo compound oxidoreductase 3)	azoR3 PA3223
536999	Q9HZ39	YCIB_PSEAE	Probable intracellular septation protein A	PA3201
150332	Q9HZ46	GLK_PSEAE	Glucokinase (EC 2.7.1.2) (Glucose kinase)	glk PA3193
382464	Q9HZ55	RLUB_PSEAE	Ribosomal large subunit pseudouridine synthase B (EC 5.4.99.22) (23S rRNA pseudouridine(2605) synthase) (rRNA pseudouridylate synthase B) (rRNA-uridine isomerase B)	rluB PA3179
182909	Q9HZ59	HUTG_PSEAE	Formimidoylglutamase (EC 3.5.3.8) (Formiminoglutamase) (Formiminoglutamate hydrolase)	hutG PA3175
157454	Q9HZ62	GPH2_PSEAE	Phosphoglycolate phosphatase 2 (PGP 2) (PGPase 2) (EC 3.1.3.18)	gph2 PA3172
489016	Q9HZ63	UBIG_PSEAE	Ubiquinone biosynthesis O-methyltransferase (2-polyprenyl-6-hydroxyphenol methylase) (EC 2.1.1.222) (3-demethylubiquinone 3-O-methyltransferase) (EC 2.1.1.64)	ubiG PA3171
249694	Q9HZ65	MTNA_PSEAE	Methylthioribose-1-phosphate isomerase (M1Pi) (MTR-1-P isomerase) (EC 5.3.1.23) (S-methyl-5-thioribose-1-phosphate isomerase)	mtnA PA3169
429525	Q9HZ66	SERC_PSEAE	Phosphoserine aminotransferase (EC 2.6.1.52) (Phosphohydroxythreonine aminotransferase) (PSAT)	serC PA3167
300679	Q9HZ67	PHEA_PSEAE	P-protein [Includes: Chorismate mutase (CM) (EC 5.4.99.5); Prephenate dehydratase (PDT) (EC 4.2.1.51)]	pheA PA3166
175005	Q9HZ68	HIS82_PSEAE	Histidinol-phosphate aminotransferase 2 (EC 2.6.1.9) (Imidazole acetol-phosphate transaminase 2)	hisC2 PA3165
201694	Q9HZ70	KCY_PSEAE	Cytidylate kinase (CK) (EC 2.7.4.25) (Cytidine monophosphate kinase) (CMP kinase)	cmk PA3163
405179	Q9HZ71	RS1_PSEAE	30S ribosomal protein S1	rpsA PA3162
504893	Q9HZ76	WBPE_PSEAE	UDP-2-acetamido-2-deoxy-3-oxo-D-glucuronate aminotransferase (UDP-3-oxo-D-GlcNAcA aminotransferase) (EC 2.6.1.98) (UDP-2-acetamido-2-deoxy-alpha-D-ribo-hex-3-uluronic acid transaminase) (UDP-2-acetamido-2-deoxy-ribo-hexuluronate aminotransferase)	wbpE PA3155
107194	Q9HZ95	DUSC_PSEAE	tRNA-dihydrouridine(16) synthase (EC 1.3.1.-) (U16-specific dihydrouridine synthase) (U16-specific Dus) (tRNA-dihydrouridine synthase C)	dusC PA3129
212763	Q9HZA3	LEUC_PSEAE	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	leuC PA3121
213291	Q9HZA4	LEUD_PSEAE	3-isopropylmalate dehydratase small subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	leuD PA3120
5586	Q9HZA7	ACCD_PSEAE	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 6.4.1.2)	accD PA3112
259693	Q9HZC0	NADK_PSEAE	NAD kinase (EC 2.7.1.23) (ATP-dependent NAD kinase)	nadK PA3088
97649	Q9HZE0	DHE2_PSEAE	NAD-specific glutamate dehydrogenase (NAD-GDH) (EC 1.4.1.2) (NAD(+)-dependent glutamate dehydrogenase)	gdhB PA3068
329405	Q9HZF8	PYRD_PSEAE	Dihydroorotate dehydrogenase (quinone) (EC 1.3.5.2) (DHOdehase) (DHOD) (DHODase) (Dihydroorotate oxidase)	pyrD PA3050
381485	Q9HZG0	RLMKL_PSEAE	Ribosomal RNA large subunit methyltransferase K/L [Includes: 23S rRNA m2G2445 methyltransferase (EC 2.1.1.173) (rRNA (guanine-N(2)-)-methyltransferase RlmL); 23S rRNA m7G2069 methyltransferase (EC 2.1.1.264) (rRNA (guanine-N(7)-)-methyltransferase RlmK)]	rlmL PA3048
97348	Q9HZG5	DGTL2_PSEAE	Deoxyguanosinetriphosphate triphosphohydrolase-like protein	dgt2 PA3043
538844	Q9HZI3	YEGS_PSEAE	Probable lipid kinase YegS-like (EC 2.7.1.-)	PA3023
